Year,est,lwr,upr,log_est,se,type
2015,453091.971407547,285564.894973167,718899.059960668,13.0238504112476,0.235527708548121,index
2016,628566.612450271,391121.5374559,1010161.67214202,13.3511972877929,0.242057335432906,index
2017,510109.047251758,328107.058719497,793068.09522362,13.1423797999854,0.225149324590271,index
2018,477450.66494948,284323.759283526,801759.015972285,13.0762161140876,0.264467741682693,index
2019,528035.171237434,291804.221395464,955507.568500448,13.176918172662,0.302597290374447,index
2021,458824.105933193,276732.565449021,760732.875235733,13.0364222041239,0.257971757134226,index
2022,516846.749029295,308902.004576989,864774.452817036,13.1555016860074,0.262618253078911,index
2023,814995.101869081,518325.388027705,1281467.26248163,13.6109373822284,0.230911843050317,index
2024,748425.127283032,462190.502601952,1211924.88377682,13.5257264474885,0.245919834712452,index
2003,380999.288053299,246961.688578203,587785.329509335,12.8505527854806,0.221210334624276,index
2004,536975.883222797,326812.009910799,882290.400654508,13.1937084622829,0.253355712081436,index
2005,629799.6533114,414596.22694764,956708.183842813,13.3531570371748,0.213318541562112,index
2006,352078.814364961,204983.104362536,604730.286967454,12.7716103339633,0.275988488181293,index
2007,565630.753179133,374507.577280791,854290.188906153,13.245696764751,0.210376034054286,index
2008,662667.990719075,436535.921066923,1005939.82014217,13.4040293755956,0.212964847628374,index
2009,641406.412961123,430885.744697656,954782.541892463,13.3714185645715,0.202973282813354,index
2010,647764.162999469,431413.355409391,972613.401057609,13.3812819631015,0.207381357796614,index
2011,691567.330887962,452006.179160248,1058094.76773091,13.4467157946715,0.21697575496104,index
2012,536939.301934648,356600.227555929,808479.052125252,13.1936403353234,0.208814914975027,index
2013,669768.288723676,413535.639911268,1084766.3835603,13.4146870938256,0.246018864152606,index
2014,591526.012942448,400135.515259183,874461.302843721,13.2904609393583,0.19944365589333,index
2015,676980.347634033,463377.117576101,989048.387801386,13.4253975228675,0.193422438125419,index
2016,721915.916931511,485446.031407423,1073574.72798385,13.4896639525495,0.202473390324956,index
2017,491471.589891551,322529.034583129,748907.223136441,13.1051594140331,0.2149075067067,index
2018,447754.469925427,290066.015132834,691167.02708654,13.0120003029562,0.221502278579871,index
2019,319550.677942577,167626.971763342,609165.903907902,12.6746711566302,0.329176851340788,index
2021,333071.229288891,210706.716880958,526496.949988965,12.7161116478573,0.233621216155215,index
2022,423935.860443957,263214.311381218,682795.752355819,12.9573374502334,0.243174671825156,index
2023,706161.023865697,456273.702608808,1092904.08098445,13.4675985695992,0.222835949839565,index
2024,566409.378212665,359053.952109012,893513.584359197,13.2470723788034,0.232577966633067,index
2003,561237.735194395,355694.474516171,885557.178909209,13.2378998651395,0.232694296953206,index
2004,412184.795059096,236776.715786887,717538.059911374,12.9292270594682,0.282838978310909,index
2005,358549.619843586,228912.829512194,561601.681146191,12.7898223390496,0.228945934554439,index
2006,255832.765806398,149091.380078163,438995.225785946,12.4522792514266,0.275497187513595,index
2007,580911.805539157,368924.96292853,914707.758282374,13.2723542266165,0.231639805808237,index
2008,491790.870429719,306208.440976549,789848.442670932,13.1058088450086,0.241732766544127,index
2009,627022.146302358,396787.129516958,990850.616632243,13.3487371400477,0.233464454185571,index
2010,526332.77487647,337859.264755143,819945.518172881,13.1736889435364,0.226179784802593,index
2011,698815.070067735,442609.461695806,1103325.94401111,13.4571414226474,0.233013638182551,index
2012,542439.602978862,342341.288664425,859495.283282322,13.2038320272845,0.234835227784831,index
2013,556143.697255825,341674.765920275,905234.576408691,13.2287819881426,0.248559363971575,index
2014,594989.141645894,388912.776610316,910260.860447977,13.2962984350266,0.216936671068504,index
2015,519722.814490611,343251.242301906,786921.562441034,13.1610508993799,0.211653356793746,index
2016,429783.940330126,274374.48514078,673219.433180579,12.9710378970437,0.228978039522123,index
2017,388760.958100792,251297.013197038,601420.1307874,12.8707199301189,0.222620974419587,index
2018,485508.28971626,312054.115062077,755376.353028757,13.0929516411635,0.225524421462182,index
2019,430654.502012692,241090.062969283,769269.781672542,12.9730614281571,0.295992979873108,index
2021,452240.210358709,282570.453364211,723788.37005183,13.0219687564975,0.239946024157492,index
2022,495109.472107611,301716.838813298,812461.745041568,13.1125341728724,0.252703590518073,index
2023,814844.8194005,492282.838354269,1348761.37856752,13.61075296845,0.257119144751614,index
2024,799234.703335648,521251.3276126,1225466.63610758,13.5914099279659,0.218076623992501,index
2003,764569.294288572,466351.442006995,1253488.57774124,13.5470679402549,0.252235830806598,index
2004,801428.249911395,516074.490150238,1244563.04664286,13.5941507272634,0.224567561411457,index
2005,653695.737720658,419158.196349463,1019467.40213065,13.3903972893419,0.226735597327142,index
2006,470316.861056536,290595.103596877,761189.528165371,13.0611619189948,0.245655400866724,index
2007,738054.515340917,491512.892853719,1108260.79139542,13.5117729698801,0.207416831745883,index
2008,652958.19052389,418449.264306803,1018891.49997318,13.389268379446,0.227023278812823,index
2009,600402.976451725,391643.06617957,920439.464557779,13.3053563361771,0.217988790117152,index
2010,701520.832738712,471716.810996324,1043277.38018701,13.4610058755017,0.202489316551325,index
2011,943915.40133751,614927.992790587,1448911.57229457,13.7577918238846,0.218642471098669,index
2012,951023.929241709,586371.77599538,1542445.51156136,13.7652945033999,0.246731679660773,index
2013,768067.335039342,478646.484326669,1232490.88935503,13.551632684119,0.241287652466546,index
2014,657361.00970459,421530.446153307,1025129.97820964,13.3959886286033,0.226708932116188,index
2015,717661.81833815,483037.732481768,1066248.97159532,13.4837537319725,0.201995385849792,index
2016,652369.649551562,440087.334622022,967049.324474542,13.3883666274199,0.200839483046235,index
2017,780269.193794983,480759.59991141,1266370.99893099,13.5673942593755,0.247081901162061,index
2018,588534.70678806,357364.384114143,969243.48505719,13.2853911789445,0.254535266396831,index
2019,607373.463642751,338448.830109928,1089980.20237675,13.3168991422014,0.298358007338124,index
2021,548028.9357523,332749.934264371,902586.84824617,13.2140833670039,0.254564283953516,index
2022,1041788.58559455,635050.582015132,1709034.66245345,13.8564495878064,0.252550383727289,index
2023,1119064.87929426,716330.365746947,1748224.37237328,13.9280039653222,0.227609907446339,index
2024,1012785.24671126,647743.503696166,1583549.58421494,13.8282147634327,0.228047401693947,index
2003,290047.588601648,177990.341491691,472652.633556287,12.5778002871263,0.249145251881515,index
2004,446718.505634749,270821.282107276,736860.196967442,13.0096839339161,0.255346287569812,index
2005,442519.220487942,278654.735813,702745.137023867,13.0002391786177,0.235979025049423,index
2006,270202.617037113,170278.629237043,428764.634651066,12.5069273900169,0.235583931032369,index
2007,414891.992034739,263946.895841836,652159.081111914,12.935773505182,0.230754390881202,index
2008,330363.208005995,209674.850622478,520519.503793613,12.7079479585144,0.231960731254354,index
2009,416510.619702334,276031.584318224,628482.775814611,12.9396672377486,0.20990011393374,index
2010,443960.695359912,289476.659962762,680887.706282819,13.0034913135317,0.21819858224451,index
2011,620172.158080556,402833.000552563,954771.593019249,13.3377523928004,0.220144365838837,index
2012,665981.319751014,434936.610823832,1019760.36787796,13.4090169007073,0.217382220724329,index
2013,747503.221862365,480351.689254022,1163233.27094438,13.5244938944215,0.225626642817414,index
2014,421043.755846056,279906.689442936,633346.222234872,12.9504920403899,0.208310187834697,index
2015,507894.741549679,330616.420445527,780230.661702168,13.1380295034175,0.219042479886895,index
2016,443824.671228021,293747.586667639,670576.875286924,13.0031848788053,0.210569558039578,index
2017,417354.429501743,262468.4440976,663640.615631317,12.9416910906208,0.236639526773487,index
2018,274721.660319808,177021.240456584,426344.264983172,12.5235137197932,0.224233055466328,index
2019,330598.190004059,187257.518495934,583662.349644631,12.7086589894722,0.290014990684126,index
2021,273078.410078098,174535.372772089,427259.052800485,12.5175142493317,0.228387635428513,index
2022,438626.560322891,278443.448937323,690959.906418908,12.9914036701842,0.231858040207972,index
2023,536661.197589703,344415.130995617,836215.412969412,13.193122257414,0.226289501223421,index
2024,408326.73104654,261031.378002853,638738.225889957,12.9198229442965,0.228283298322774,index
2003,515043.906486103,354564.713864165,748157.431452954,13.1520074313247,0.190493945954208,index
2004,427807.146529695,286528.619556225,638745.808029018,12.9664277807964,0.204510940033211,index
2005,493918.920320427,340182.636947605,717132.132431763,13.1101266537934,0.190252849987157,index
2006,492467.320830631,339148.728509232,715096.480391191,13.1071833837494,0.190304194044199,index
2007,453083.300770154,315775.860434692,650095.536606842,13.0238312744699,0.18420916855847,index
2008,481172.476960561,332456.609765616,696412.541617355,13.0839810647731,0.188634298421945,index
2009,488157.379910045,341948.800631941,696881.015872119,13.0983931326591,0.181624170843854,index
2010,652941.190542084,457351.325406233,932176.588594846,13.3892423437773,0.181653952568701,index
2011,452568.988260598,319244.281529479,641573.556631767,13.0226954907457,0.178056143871076,index
2012,719143.221929469,495407.761195693,1043921.82391105,13.4858158128739,0.190146019710294,index
2013,767255.703186483,513299.817882983,1146856.65874596,13.5505754057375,0.205085407260651,index
2014,486516.007688213,345959.630936373,684177.587703606,13.0950250838453,0.173956109855082,index
2015,502633.824026293,359273.81597145,703198.367997323,13.1276171999297,0.171317997293008,index
2016,563668.877638013,385073.615135733,825095.75086235,13.2422222616851,0.194407887876475,index
2017,462251.018383041,323211.338712385,661103.056741154,13.0438633523471,0.182555224231659,index
2018,366368.525461224,250068.69691531,536756.091843392,12.8113950059668,0.194852590262288,index
2019,322106.689165742,197986.130418795,524040.340532191,12.6826381024608,0.248313666713515,index
2021,354641.380153291,242045.626293501,519614.877752527,12.7788623611136,0.194891762479338,index
2022,550717.308250001,373846.199906885,811268.253312908,13.2189769043009,0.19764503109936,index
2023,749307.457381491,520996.615908257,1077668.54628934,13.5269046687672,0.185414551643235,index
2024,686673.880799702,467545.524436498,1008502.90277255,13.4396147580615,0.196107050767033,index
2003,656474.126417464,441807.468595921,975443.624855807,13.3946385605507,0.202049164639757,index
2004,708105.401783585,461316.156834317,1086918.92231985,13.4703482341711,0.218631232026812,index
2005,735607.110433216,503517.10650406,1074676.14094963,13.5084514378336,0.193410937689825,index
2006,643135.020733159,412680.789670567,1002282.30934526,13.374109966764,0.226371659649513,index
2007,583127.751485448,398680.488673442,852908.492421854,13.27616156909,0.194006613019512,index
2008,795524.929134543,550744.723825826,1149098.45795393,13.5867574639617,0.187621192136141,index
2009,546336.811667306,372819.095145415,800613.261684936,13.2109909357258,0.194974171655501,index
2010,1030145.30668255,731130.997294165,1451448.99724875,13.8452104247048,0.174933060947801,index
2011,858332.749121687,590705.093656035,1247213.06135171,13.6627471227767,0.190653986186236,index
2012,876397.348481338,593956.196143212,1293146.39263385,13.6835748612326,0.198480182565672,index
2013,980383.035646124,640418.488569363,1500816.90915863,13.7956986269839,0.217259857991814,index
2014,847333.923530394,596865.302811641,1202909.22354385,13.6498501385979,0.178780527537729,index
2015,724454.852978348,488948.431183812,1073395.06690549,13.4931747240716,0.200596756868305,index
2016,876666.455416164,578905.684651473,1327580.80362371,13.6838818745157,0.211731964476514,index
2017,721252.970010037,491749.860634528,1057866.79039838,13.4887452146608,0.195421836746973,index
2018,601966.877543132,391882.991509362,924674.276531777,13.3079577020848,0.219003574709965,index
2019,625659.31261299,382099.204759406,1024471.05511732,13.3465612728831,0.25159937865024,index
2021,504178.164583717,330658.518494119,768755.702410631,13.1306849857449,0.215230245773834,index
2022,987949.692328159,636945.146423051,1532384.06800423,13.8033870567374,0.223957298051931,index
2023,871797.865817656,580040.332379071,1310308.05345363,13.6783128707651,0.207891550706862,index
2024,973816.164969773,632785.262039277,1498640.9767198,13.7889778224798,0.219948642318326,index
2003,486849.796849649,335726.026105547,706000.447573368,13.0957109291318,0.18962604631086,index
2004,407062.745608826,277179.865263404,597807.054654318,12.9167226186574,0.196075394325548,index
2005,388992.431084978,271075.455264929,558202.922848612,12.8713151650462,0.184270054999193,index
2006,337617.235774301,231076.039167208,493280.90572558,12.7296680942346,0.193455587961446,index
2007,420874.587362685,299129.136085746,592170.393715624,12.9500901760357,0.174217243955454,index
